event_type,city,venue_id,start_date,artist_id,artist_name
Concert,Bordeaux,eglise-notre-dame-a-bordeaux-16349,2025-01-05T18:00:00,gospel-voices-26197,GOSPEL VOICES
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-01-07T20:30:00,romeo-et-juliette-grand-ballet-de-kiev-236783,ROMEO ET JULIETTE (Grand Ballet de Kiev)
Concert,Bordeaux,galerie-tatry--cafe-theatre-des-chartrons-de-bordeaux-18820,2025-01-07T20:30:00,pierre-arditi-177824,PIERRE ARDITI
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-08T14:30:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Bordeaux,theatre-femina-1324,2025-01-08T20:00:00,le-lac-des-cygnes-le-ballet-national-ukrainien-dodessa-153591,LE LAC DES CYGNES (Le Ballet National Ukrainien d'Odessa)
Concert,Bordeaux,galerie-tatry--cafe-theatre-des-chartrons-de-bordeaux-18820,2025-01-08T20:30:00,pierre-arditi-177824,PIERRE ARDITI
Concert,Merignac,le-pin-galant-7410,2025-01-09T20:30:00,andre-manoukian-57088,ANDRE MANOUKIAN
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-10T19:30:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-01-10T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-femina-1324,2025-01-10T20:30:00,nuances-13961,NUANCES
Concert,Bordeaux,rock-school-barbey-3069,2025-01-10T20:30:00,irma-75840,IRMA
Concert,Merignac,le-pin-galant-7410,2025-01-10T20:30:00,klek-entos-207451,KLEK ENTOS
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-01-10T20:30:00,cali-26941,CALI
Concert,Bordeaux,theatre-femina-1324,2025-01-11T20:00:00,the-musical-story-of-elvis-219007,THE MUSICAL STORY OF ELVIS
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-01-11T20:30:00,enrico-macias-142,ENRICO MACIAS
Concert,Bordeaux,theatre-femina-1324,2025-01-14T20:00:00,cali-26941,CALI
Concert,Bordeaux,theatre-moliere---scene-daquitaine-2936,2025-01-14T20:00:00,massacre-a-la-princesse-interdit-aux-enfants-217359,MASSACRE A LA PRINCESSE INTERDIT AUX ENFANTS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-14T20:00:00,ninho-157754,NINHO
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-15T14:30:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-15T20:00:00,archetypes-13549,ARCHETYPES
Concert,Bordeaux,rock-school-barbey-3069,2025-01-15T20:30:00,slift-108795,SLIFT
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-16T20:00:00,gael-pilote-de-lillusion-228747,GAEL PILOTE DE L'ILLUSION
Concert,Bordeaux,galerie-tatry--cafe-theatre-des-chartrons-de-bordeaux-18820,2025-01-16T20:30:00,pierre-arditi-177824,PIERRE ARDITI
Concert,Gujan Mestras,le-miroir-a-gujan-mestras-69669,2025-01-16T20:45:00,jeremy-frerot-110447,JEREMY FREROT
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-17T00:00:00,puggy-44869,PUGGY
Concert,Bordeaux,theatre-femina-1324,2025-01-17T20:00:00,fatigue-hakim-jemili-14313,FATIGUE (Hakim Jemili)
Concert,Villenave d'Ornon,le-cube-a-villenave-dornon-26473,2025-01-17T20:30:00,yolo-13729,YOLO
Concert,Gujan Mestras,le-miroir-a-gujan-mestras-69669,2025-01-17T20:45:00,jeremy-frerot-110447,JEREMY FREROT
Concert,Canejan,centre-simone-signoret-a-canejan-8339,2025-01-18T00:00:00,jacky-terrasson-182,JACKY TERRASSON
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-18T14:00:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-01-18T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-18T20:00:00,sch-144892,SCH
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-19T10:00:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Creon,espace-culturel-les-arcades-a-creon-56989,2025-01-20T20:00:00,symmetric-228277,SYMMETRIC
Concert,Bordeaux,theatre-moliere---scene-daquitaine-2936,2025-01-21T20:00:00,massacre-a-la-princesse-interdit-aux-enfants-217359,MASSACRE A LA PRINCESSE INTERDIT AUX ENFANTS
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-01-21T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-01-21T20:30:00,david-jarre-234197,DAVID JARRE
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-22T14:30:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Bordeaux,theatre-femina-1324,2025-01-22T20:00:00,the-rocket-man-a-tribute-to-sir-elton-john-169427,THE ROCKET MAN (A tribute to Sir Elton John)
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-01-22T20:30:00,etat-des-gueux-12030,ETAT DES GUEUX
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-01-22T20:30:00,imbert-imbert-38800,IMBERT IMBERT
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-22T20:30:00,hatik-180134,HATIK
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-23T20:00:00,clara-luciani-146797,CLARA LUCIANI
Concert,Bordeaux,rock-school-barbey-3069,2025-01-23T20:00:00,danyl-181848,DANYL
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-01-23T20:00:00,je-vais-beaucoup-mieux-merci--13227,"JE VAIS BEAUCOUP MIEUX, MERCI !"
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-01-23T20:00:00,dhafer-youssef-25282,DHAFER YOUSSEF
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-23T20:30:00,emile-parisien-28684,EMILE PARISIEN
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-23T20:30:00,youssoupha-40916,YOUSSOUPHA
Concert,Bordeaux,theatre-femina-1324,2025-01-24T20:30:00,le-monde-dapres-sophia-aram-13939,LE MONDE D'APRES (Sophia Aram)
Concert,Ares,espace-bremontier-a-ares-64357,2025-01-24T20:30:00,lerotisme-de-vivre-catherine-ringer-14075,L'EROTISME DE VIVRE (Catherine Ringer)
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-24T20:30:00,dakhabrakha-97699,DAKHABRAKHA
Concert,Pessac,mediatheque-jacques-ellul-a-pessac-18538,2025-01-25T11:30:00,emmanuelle-troy-121763,EMMANUELLE TROY
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-01-25T18:00:00,the-wackids-80498,THE WACKIDS
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-01-25T19:00:00,bertrand-chamayou-51044,BERTRAND CHAMAYOU
Concert,Pauillac,cinema-leden-pauillac-65997,2025-01-25T19:30:00,mike-et-rike-199319,MIKE ET RIKE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-25T20:00:00,shen-yun-72725,SHEN YUN
Concert,Bordeaux,theatre-victoire-a-bordeaux-36992,2025-01-25T20:00:00,wary-nichen-144007,WARY NICHEN
Concert,Bordeaux,chapiteau-a-bordeaux-51917,2025-01-26T10:00:00,la-tournee-anniversaire-cirque-arlette-gruss-235591,LA TOURNEE ANNIVERSAIRE (Cirque Arlette Gruss)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-26T14:00:00,shen-yun-72725,SHEN YUN
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-26T20:00:00,shen-yun-72725,SHEN YUN
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-27T15:00:00,shen-yun-72725,SHEN YUN
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-28T15:00:00,shen-yun-72725,SHEN YUN
Concert,Bordeaux,theatre-moliere---scene-daquitaine-2936,2025-01-28T20:00:00,massacre-a-la-princesse-interdit-aux-enfants-217359,MASSACRE A LA PRINCESSE INTERDIT AUX ENFANTS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-01-29T15:00:00,shen-yun-72725,SHEN YUN
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-01-29T20:00:00,orchestre-national-bordeaux-aquitaine-onba-55282,ORCHESTRE NATIONAL BORDEAUX AQUITAINE (ONBA)
Concert,Bordeaux,theatre-femina-1324,2025-01-29T20:30:00,les-plus-belles-musiques-de-films-de-miyazaki-13639,LES PLUS BELLES MUSIQUES DE FILMS DE MIYAZAKI
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-01-29T20:30:00,frederic-couderc-16181,FREDERIC COUDERC
Concert,Pessac,mac-3---space-campus-a-pessac-73705,2025-01-30T00:00:00,liv-del-estal-195243,LIV DEL ESTAL
Concert,Bordeaux,theatre-femina-1324,2025-01-30T20:30:00,une-heure-a-tuer-14351,UNE HEURE A TUER
Concert,Merignac,le-pin-galant-7410,2025-01-30T20:30:00,maxime-le-forestier-260,MAXIME LE FORESTIER
Concert,Bordeaux,galerie-tatry--cafe-theatre-des-chartrons-de-bordeaux-18820,2025-01-30T20:30:00,pierre-arditi-177824,PIERRE ARDITI
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-01-31T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Merignac,le-pin-galant-7410,2025-01-31T20:30:00,adorable-confessions-dun-ado-repenti-roman-doduik-12881,ADORABLE CONFESSIONS D'UN ADO REPENTI (Roman Doduik)
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-01-31T20:30:00,sarah-mccoy-129725,SARAH MCCOY
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-01-31T20:30:00,orchestre-national-de-france-46344,ORCHESTRE NATIONAL DE FRANCE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-31T20:30:00,tnt-acdc-tribute-139866,TNT (AC/DC Tribute)
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-01-31T20:30:00,ballet-de-lopera-national-de-bordeaux-188941,BALLET DE L’OPÉRA NATIONAL DE BORDEAUX
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-01-31T20:30:00,colonel-reyel-95592,COLONEL REYEL
Concert,Bordeaux,galerie-tatry--cafe-theatre-des-chartrons-de-bordeaux-18820,2025-01-31T20:30:00,pierre-arditi-177824,PIERRE ARDITI
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-02-01T18:00:00,uba-smart-cie-222707,UBA (Smart Cie)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-01T20:30:00,allez-la-bise-12995,"ALLEZ, LA BISE!"
Concert,Merignac,le-pin-galant-7410,2025-02-01T20:30:00,jeremy-frerot-110447,JEREMY FREROT
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-02T17:00:00,casse-noisette-le-ballet-et-lorchestre-de-lopera-national-de-russie-133100,CASSE NOISETTE (Le Ballet et l'Orchestre de l'Opera National de Russie)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-02T17:00:00,casse-noisette-british-festival-ballet-234901,CASSE-NOISETTE (British Festival Ballet)
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-04T20:00:00,orchestre-national-bordeaux-aquitaine-onba-55282,ORCHESTRE NATIONAL BORDEAUX AQUITAINE (ONBA)
Concert,Pessac,le-galet-a-pessac-18475,2025-02-04T20:00:00,courgettes-cie-paradoxe-230707,COURGETTES (Cie Paradoxe)
Concert,Bordeaux,theatre-femina-1324,2025-02-04T20:30:00,thibault-cauvin-59773,THIBAULT CAUVIN
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-02-05T19:30:00,je-taime-179773,JE T'AIME
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-05T20:00:00,justice-11587,JUSTICE
Concert,Merignac,le-pin-galant-7410,2025-02-05T20:30:00,giselles-derouault--pietragalla-214527,GISELLE(S) (Derouault / Pietragalla)
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-02-05T20:30:00,horme-237089,HORME
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-06T00:00:00,baptiste-trotignon-2040,BAPTISTE TROTIGNON
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-02-06T00:00:00,arma-jackson-178447,ARMA JACKSON
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-06T20:00:00,khatia-buniatishvili-69597,KHATIA BUNIATISHVILI
Concert,Bordeaux,theatre-femina-1324,2025-02-06T20:30:00,batard-sensible-1129,BATARD SENSIBLE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-06T20:30:00,naza-166596,NAZA
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-07T19:30:00,jean-claude-casadesus-155061,JEAN CLAUDE CASADESUS
Concert,Saint Denis de Pile,laccordeur-41207,2025-02-07T20:00:00,okali-208225,OKALI
Concert,Bordeaux,theatre-femina-1324,2025-02-07T20:30:00,tout-est-dans-la-voix-13573,TOUT EST DANS LA VOIX
Concert,Merignac,le-pin-galant-7410,2025-02-07T20:30:00,par-amour-14327,PAR AMOUR
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-07T20:30:00,500-voix-pour-les-plus-belles-chansons-francaises-229287,500 VOIX POUR LES PLUS BELLES CHANSONS FRANCAISES
Concert,La Teste de Buch,theatre-pierre-cravey--a-la-teste-de-buch-49768,2025-02-07T20:30:00,adeline-toniutti-205419,ADELINE TONIUTTI
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-02-07T20:30:00,exister-definition-de-linfiniment-grand-a-linfiniment-con-13289,"EXISTER, DEFINITION. DE L’INFINIMENT GRAND A L’INFINIMENT CON"
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-02-07T20:30:00,aliocha-schneider-153126,ALIOCHA SCHNEIDER
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-07T20:30:00,15000-voix-pour-les-plus-belles-chansons-francaises-239747,15000 VOIX POUR LES PLUS BELLES CHANSONS FRANCAISES
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-07T20:30:00,irene-dresel-156382,IRENE DRESEL
Concert,Bordeaux,rock-school-barbey-3069,2025-02-07T20:30:00,zelie-192021,ZELIE
Concert,Saint Denis de Pile,laccordeur-41207,2025-02-08T00:00:00,les-wriggles-874,LES WRIGGLES
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-08T20:30:00,adeline-toniutti-205419,ADELINE TONIUTTI
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-02-08T20:30:00,le-comte-de-bouderbala-3-13307,LE COMTE DE BOUDERBALA 3
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-02-08T20:30:00,olivia-ruiz-27252,OLIVIA RUIZ
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-08T20:30:00,fatoumata-diawara-42011,FATOUMATA DIAWARA
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-08T20:30:00,zinee-189109,ZINEE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-09T16:00:00,bolero---hommage-a-maurice-ravel-148893,BOLERO - HOMMAGE A MAURICE RAVEL
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-09T17:00:00,les-musiciens-du-louvre-46029,LES MUSICIENS DU LOUVRE
Concert,Bordeaux,theatre-femina-1324,2025-02-09T18:00:00,camille-181648,CAMILLE & JULIE BERTHOLLET
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-09T20:00:00,dewolff-81347,DEWOLFF
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-10T20:00:00,patricia-petibon-60803,PATRICIA PETIBON
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-11T20:00:00,gims-83199,GIMS
Concert,Bordeaux,theatre-femina-1324,2025-02-11T20:30:00,fille-a-papa-13799,FILLE A PAPA
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-12T00:00:00,hugh-coltman-39384,HUGH COLTMAN
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-02-12T19:30:00,xeno-and-oaklander-202095,XENO AND OAKLANDER
Concert,Bordeaux,theatre-femina-1324,2025-02-12T20:30:00,femme-de-vie-13139,FEMME DE VIE
Concert,Bordeaux,cafe-theatre-des-beaux-arts-a-bordeaux-22142,2025-02-12T20:30:00,une-vie-sur-mesure-114417,UNE VIE SUR MESURE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-12T20:30:00,lescop-103637,LESCOP
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-13T20:00:00,sdm-190245,SDM
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-13T20:00:00,gautier-capucon-63070,GAUTIER CAPUCON
Concert,Bordeaux,theatre-femina-1324,2025-02-13T20:30:00,le-sens-de-la-vie-alexis-le-rossignol-14089,LE SENS DE LA VIE (Alexis Le Rossignol)
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-13T20:30:00,theodort-234647,THEODORT
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-13T20:30:00,bernard-werber---voyage-interieur-182444,BERNARD WERBER - VOYAGE INTÉRIEUR
Concert,Bordeaux,rock-school-barbey-3069,2025-02-13T20:30:00,jyeuhair-175923,JYEUHAIR
Concert,Bordeaux,theatre-femina-1324,2025-02-14T00:00:00,les-hommes-viennent-de-mars-les-femmes-de-venus-13635,LES HOMMES VIENNENT DE MARS LES FEMMES DE VENUS
Concert,Bordeaux,theatre-femina-1324,2025-02-14T00:00:00,les-hommes-viennent-de-mars-les-femmes-de-venus-13635,LES HOMMES VIENNENT DE MARS LES FEMMES DE VENUS
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-02-14T19:00:00,hansel-et-gretel-collectif-ubique-152171,HANSEL ET GRETEL (Collectif Ubique)
Concert,Saint Jean d'Illac,espace-querandeau-a-saint-jean-dillac-68981,2025-02-14T19:30:00,okali-208225,OKALI
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-14T20:00:00,la-troupe-du-jamel-comedy-club-39710,LA TROUPE DU JAMEL COMEDY CLUB
Concert,Bordeaux,rock-school-barbey-3069,2025-02-14T20:00:00,davodka-145167,DAVODKA
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-14T20:00:00,nubya-garcia-167320,NUBYA GARCIA
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-02-14T20:30:00,andre-manoukian-57088,ANDRE MANOUKIAN
Concert,Bordeaux,cafe-theatre-des-beaux-arts-a-bordeaux-22142,2025-02-14T20:30:00,une-vie-sur-mesure-114417,UNE VIE SUR MESURE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-14T20:30:00,soviet-suprem-127922,SOVIET SUPREM
Concert,Pessac,mediatheque-jacques-ellul-a-pessac-18538,2025-02-15T11:30:00,nathan-mameri-181018,NATHAN MAMERI
Concert,Bordeaux,theatre-femina-1324,2025-02-15T15:00:00,aldebert-presente-helldebert-enfantillages-666-15309,ALDEBERT PRESENTE HELLDEBERT ENFANTILLAGES 666
Concert,Merignac,le-pin-galant-7410,2025-02-15T17:00:00,murmuration---sadeck-berrabah-214305,MURMURATION - SADECK BERRABAH
Concert,Bordeaux,theatre-femina-1324,2025-02-15T19:00:00,aldebert-presente-helldebert-enfantillages-666-15309,ALDEBERT PRESENTE HELLDEBERT ENFANTILLAGES 666
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-02-15T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-15T20:00:00,pascal-obispo-1429,PASCAL OBISPO
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-15T20:30:00,nouveau-monde-14343,NOUVEAU MONDE
Concert,Ares,espace-bremontier-a-ares-64357,2025-02-15T20:30:00,martin-luminet-154348,MARTIN LUMINET
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-02-15T20:30:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-02-15T20:30:00,okali-208225,OKALI
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-02-15T20:30:00,les-soignantes-229059,LES SOIGNANTES
Concert,Bordeaux,theatre-femina-1324,2025-02-16T11:00:00,aldebert-presente-helldebert-enfantillages-666-15309,ALDEBERT PRESENTE HELLDEBERT ENFANTILLAGES 666
Concert,Bordeaux,theatre-femina-1324,2025-02-16T15:00:00,aldebert-presente-helldebert-enfantillages-666-15309,ALDEBERT PRESENTE HELLDEBERT ENFANTILLAGES 666
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-16T18:00:00,origami-13813,ORIGAMI
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-16T18:00:00,lisa-ekdahl-8809,LISA EKDAHL
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-02-16T18:00:00,pascal-obispo-1429,PASCAL OBISPO
Concert,Floirac,arkea-arena---bordeaux-53144,2025-02-18T20:00:00,era-174145,ERA
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-02-18T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Merignac,le-pin-galant-7410,2025-02-18T20:30:00,clement-viktorovitch-228399,CLEMENT VIKTOROVITCH
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-18T20:30:00,the-libertines-25217,THE LIBERTINES
Concert,Bordeaux,theatre-femina-1324,2025-02-19T20:30:00,boon-va-mieux-faire--14417,BOON VA MIEUX FAIRE !
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-02-19T20:30:00,meryem-benoua-194103,MERYEM BENOUA
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-19T20:30:00,koba-lad-170901,KOBA LAD
Concert,Bordeaux,cafe-theatre-des-beaux-arts-a-bordeaux-22142,2025-02-19T20:30:00,une-vie-sur-mesure-114417,UNE VIE SUR MESURE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-02-19T20:30:00,kalash-29288,KALASH
